Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,RESPONSEID,GeoLocation
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,848,25.2,23.2,27.2,86,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS17,Topic55,36540,BO1,CAT1,_SMOKER3,RESP070,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"1,700",55.61,53.22,58,87,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS17,Topic55,36540,BO1,CAT1,_SMOKER3,RESP071,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Every day,Overall,Overall,56,2.24,1.4,3.08,88,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS17,Topic54,36540,BO1,CAT1,USENOW3,RESP079,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Some days,Overall,Overall,50,2.03,1.36,2.7,89,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS17,Topic54,36540,BO1,CAT1,USENOW3,RESP080,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Tobacco Use,Smokeless Tobacco,"Do you currently use chewing tobacco, snuff, or snus?",Not at all,Overall,Overall,"2,948",95.73,94.67,96.79,90,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS17,Topic54,36540,BO1,CAT1,USENOW3,RESP081,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,Yes,Overall,Overall,"1,734",57.65,55.24,60.06,91,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS01,Topic03,36540,BO1,CAT1,DRNKANY5,RESP046,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Alcohol Consumption,Alcohol Consumption,Adults who have had at least one drink of alcohol within the past 30 days,No,Overall,Overall,"1,293",42.35,39.94,44.76,92,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS01,Topic03,36540,BO1,CAT1,DRNKANY5,RESP054,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,492,20.56,18.54,22.58,93,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS01,Topic07,36540,BO1,CAT1,_RFBING5,RESP046,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Alcohol Consumption,Binge Drinking,"Binge drinkers (males having five or more drinks on one occasion, females having four or more drinks on one occasion) (variable calculated from one or more BRFSS questions)",No,Overall,Overall,"2,524",79.44,77.42,81.46,94,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS01,Topic07,36540,BO1,CAT1,_RFBING5,RESP054,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,183,6.8,5.57,8.03,95,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS01,Topic30,36540,BO1,CAT1,_RFDRHV4,RESP046,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Alcohol Consumption,Heavy Drinking,Heavy drinkers (adult men having more than two drinks per day and adult women having more than one drink per day) (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,827",93.2,91.97,94.43,96,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS01,Topic30,36540,BO1,CAT1,_RFDRHV4,RESP054,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Fruits and Vegetables,Fruit Consumption,Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions),One or more times per day,Overall,Overall,"1,868",61.13,58.74,63.52,97,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS06,Topic27,36540,BO1,CAT1,_FRTLT1,RESP077,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Fruits and Vegetables,Fruit Consumption,Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions),Less than one time per day,Overall,Overall,"1,055",38.87,36.48,41.26,98,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS06,Topic27,36540,BO1,CAT1,_FRTLT1,RESP078,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Fruits and Vegetables,Vegetable Consumption,Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions),One or more times per day,Overall,Overall,"2,267",76.77,74.63,78.91,99,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS06,Topic60,36540,BO1,CAT1,_VEGLT1,RESP077,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Fruits and Vegetables,Vegetable Consumption,Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions),Less than one time per day,Overall,Overall,618,23.23,21.09,25.37,100,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS06,Topic60,36540,BO1,CAT1,_VEGLT1,RESP078,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,"2,220",75.17,73.03,77.31,101,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS15,Topic23,36540,BO1,CAT1,_TOTINDA,RESP046,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",No,Overall,Overall,717,24.83,22.69,26.97,102,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS15,Topic23,36540,BO1,CAT1,_TOTINDA,RESP054,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Physical Activity,Physical Activity Index,Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,480",48.71,46.24,51.18,103,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS15,Topic45,36540,BO1,CAT1,_PAINDX1,RESP046,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Physical Activity,Physical Activity Index,Participated in 150 minutes or more of Aerobic Physical Activity per week (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,398",51.29,48.82,53.76,104,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS15,Topic45,36540,BO1,CAT1,_PAINDX1,RESP054,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Physical Activity,Strength Activity,Participated Muscle Strengthening exercises more than twice  per week (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,847,30.13,27.86,32.4,105,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS15,Topic56,36540,BO1,CAT1,_PASTRNG,RESP046,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Physical Activity,Strength Activity,Participated Muscle Strengthening exercises more than twice  per week (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,073",69.87,67.6,72.14,106,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS15,Topic56,36540,BO1,CAT1,_PASTRNG,RESP054,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Physical Activity,Aerobic Activity,Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,557,19.1,17.16,21.04,107,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS15,Topic01,36540,BO1,CAT1,_PASTAE1,RESP046,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Physical Activity,Aerobic Activity,Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,307",80.9,78.96,82.84,108,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS15,Topic01,36540,BO1,CAT1,_PASTAE1,RESP054,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Chronic Health Indicators,Arthritis,Are you now limited in any way in any of your usual activities because of arthritis? (variable calculated from one or more BRFSS questions),"Have arthritis, have limited usual activities",Overall,Overall,419,10.46,9.15,11.77,109,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic05,36540,BO1,CAT1,_LMTACT1,RESP085,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Chronic Health Indicators,Arthritis,Are you now limited in any way in any of your usual activities because of arthritis? (variable calculated from one or more BRFSS questions),"Have arthritis, no limited usual activities",Overall,Overall,464,12.21,10.76,13.66,110,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic05,36540,BO1,CAT1,_LMTACT1,RESP086,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Chronic Health Indicators,Arthritis,Are you now limited in any way in any of your usual activities because of arthritis? (variable calculated from one or more BRFSS questions),Not told they have arthritis,Overall,Overall,"2,165",77.33,75.49,79.17,111,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic05,36540,BO1,CAT1,_LMTACT1,RESP089,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Chronic Health Indicators,Arthritis,Do arthritis or joint symptoms now affect whether you work? (variable calculated from one or more BRFSS questions),Have arthritis and have limited work,Overall,Overall,240,6.44,5.28,7.6,112,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic05,36540,BO1,CAT1,_LMTWRK1,RESP087,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Chronic Health Indicators,Arthritis,Do arthritis or joint symptoms now affect whether you work? (variable calculated from one or more BRFSS questions),Have arthritis and no limited work,Overall,Overall,635,16.02,14.47,17.57,113,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic05,36540,BO1,CAT1,_LMTWRK1,RESP088,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Chronic Health Indicators,Arthritis,Do arthritis or joint symptoms now affect whether you work? (variable calculated from one or more BRFSS questions),Not told they have arthritis,Overall,Overall,"2,165",77.54,75.7,79.38,114,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic05,36540,BO1,CAT1,_LMTWRK1,RESP089,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Chronic Health Indicators,Arthritis,Does arthritis or joint symptoms interfere with your normal social activities? (variable calculated from one or more BRFSS questions),"Have arthritis, social activities limited a lot",Overall,Overall,137,3.26,2.55,3.97,115,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic05,36540,BO1,CAT1,_LMTSCL1,RESP082,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Chronic Health Indicators,Arthritis,Does arthritis or joint symptoms interfere with your normal social activities? (variable calculated from one or more BRFSS questions),"Have arthritis, social activities limited a little",Overall,Overall,216,5.38,4.46,6.3,116,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic05,36540,BO1,CAT1,_LMTSCL1,RESP083,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Chronic Health Indicators,Arthritis,Does arthritis or joint symptoms interfere with your normal social activities? (variable calculated from one or more BRFSS questions),"Have arthritis, social activities not limited",Overall,Overall,534,14.01,12.46,15.56,117,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic05,36540,BO1,CAT1,_LMTSCL1,RESP084,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Chronic Health Indicators,Arthritis,Does arthritis or joint symptoms interfere with your normal social activities? (variable calculated from one or more BRFSS questions),Not told they have arthritis,Overall,Overall,"2,165",77.35,75.53,79.17,118,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,Topic05,36540,BO1,CAT1,_LMTSCL1,RESP089,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Injury,Seatbelt Use,Always wears a seat belt? (variable calculated from one or more BRFSS questions),Always Wears a Seatbelt,Overall,Overall,"2,462",83.68,81.8,85.56,119,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS12,Topic50,36540,BO1,CAT1,_RFSEAT3,RESP184,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Injury,Seatbelt Use,Always wears a seat belt? (variable calculated from one or more BRFSS questions),Does Not Always Wear a Seatbelt,Overall,Overall,458,16.32,14.44,18.2,120,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS12,Topic50,36540,BO1,CAT1,_RFSEAT3,RESP185,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,532,68.48,64.03,72.93,121,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS11,Topic26,36540,BO1,CAT1,_FLSHOT6,RESP046,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,249,31.52,27.07,35.97,122,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS11,Topic26,36540,BO1,CAT1,_FLSHOT6,RESP054,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,557,74.52,70.36,78.68,123,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS11,Topic46,36540,BO1,CAT1,_PNEUMO2,RESP046,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,200,25.48,21.32,29.64,124,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS11,Topic46,36540,BO1,CAT1,_PNEUMO2,RESP054,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Immunization,Tetanus Shot,"Since 2005, have you had a tetanus shot?","Yes, Tdap",Overall,Overall,638,24.67,22.44,26.9,125,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS11,Topic58,36540,BO1,CAT1,TETANUS,RESP047,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Immunization,Tetanus Shot,"Since 2005, have you had a tetanus shot?","Yes, not Tdap",Overall,Overall,175,6.29,5.09,7.49,126,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS11,Topic58,36540,BO1,CAT1,TETANUS,RESP048,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Immunization,Tetanus Shot,"Since 2005, have you had a tetanus shot?","Yes, not sure what type",Overall,Overall,814,32.06,29.59,34.53,127,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS11,Topic58,36540,BO1,CAT1,TETANUS,RESP049,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Immunization,Tetanus Shot,"Since 2005, have you had a tetanus shot?",No,Overall,Overall,"1,033",36.98,34.51,39.45,128,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS11,Topic58,36540,BO1,CAT1,TETANUS,RESP054,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",HIV-AIDS,HIV Test,Have you ever been tested for HIV?,Yes,Overall,Overall,818,32.99,30.62,35.36,129,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS09,Topic32,36540,BO1,CAT1,HIVTST6,RESP046,"(41.2904514, -95.9999621)"
2013,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",HIV-AIDS,HIV Test,Have you ever been tested for HIV?,No,Overall,Overall,"2,026",67.01,64.64,69.38,130,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS09,Topic32,36540,BO1,CAT1,HIVTST6,RESP054,"(41.2904514, -95.9999621)"
2012,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,993,18.84,17.43,20.25,1,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS08,Topic41,36540,BO1,CAT1,GENHLTH,RESP056,"(41.2904514, -95.9999621)"
2012,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"1,922",35.3,33.63,36.97,2,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS08,Topic41,36540,BO1,CAT1,GENHLTH,RESP057,"(41.2904514, -95.9999621)"
2012,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"1,768",31.83,30.18,33.48,3,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS08,Topic41,36540,BO1,CAT1,GENHLTH,RESP058,"(41.2904514, -95.9999621)"
2012,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,692,11.48,10.34,12.62,4,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS08,Topic41,36540,BO1,CAT1,GENHLTH,RESP059,"(41.2904514, -95.9999621)"
2012,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,205,2.55,2.02,3.08,5,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS08,Topic41,36540,BO1,CAT1,GENHLTH,RESP060,"(41.2904514, -95.9999621)"
2012,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Good or Better Health,Overall,Overall,"4,683",85.97,84.74,87.2,6,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS08,Topic24,36540,BO1,CAT1,_RFHLTH,RESP061,"(41.2904514, -95.9999621)"
2012,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Fair or Poor Health,Overall,Overall,897,14.03,12.8,15.26,7,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS08,Topic24,36540,BO1,CAT1,_RFHLTH,RESP062,"(41.2904514, -95.9999621)"
2012,36540,"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"4,952",85.5,84.15,86.85,8,%,Crude Prevalence,,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS07,Topic29,36540,BO1,CAT1,HLTHPLN1,RESP046,"(41.2904514, -95.9999621)"
